GeneName,control,treatment,log2FoldChange,padj
Sspo,105.691968049026,63.368740802303,0.77159,0.047017
Uso1,1415.54794284764,1986.7057038809,-0.38212,2.418e-4
Qprt,986.811142363359,2825.19624955684,-1.3680999999999999,5.5969e-15
Hddc3,11.4928150133357,28.5026375955033,-0.9264,0.047814
Mylk,1655.93744718273,2624.55174307236,-0.54543,8.1373e-4
Sec23b,446.207015209371,949.21010206686,-0.9689,4.6487e-14
Coro7,359.154187040995,483.549514714337,-0.31835,0.047215
Pvr,227.211309252734,141.47266684478,0.745,0.023611
Jam2,289.310917704789,202.308178409442,0.59921,0.047342
Slc25a5,8639.68948201392,6627.95911866679,0.47875,9.2651e-4
Rbm3,1005.84225052295,501.143925162137,1.08081,1.0256e-8
Fzd1,266.154564081354,183.345194219504,0.62249,0.0089448
Sult5a1,36.3470558400208,245.989771932905,-2.2944999999999998,3.3599e-11
Ogdh,4482.17780003646,3260.92132382402,0.5536,3.4962e-4
Ak6,145.963759738065,75.7240920359548,0.9868,0.0030525
Hykk,1217.2064556292,1632.57228985064,-0.31348,0.033645
Acadsb,1861.55430080621,2569.85854253101,-0.35566,0.0066367
Acot13,939.097911914341,646.846657849705,0.62049,0.011612
Angptl4,5296.48918301449,1980.15911622719,1.4806000000000001,2.5765e-15
C130074G19Rik,4661.55679570768,3595.14814867792,0.46868,0.020304
Rundc3b,27.9762738892459,5.30138852576667,1.7118,0.002752
Clec4f,1643.83718825551,2738.42874998545,-0.60483,0.0031321
Rpl18a,5442.77892544676,3654.91737037163,0.66837,9.6281e-7
Aars2,278.056381556661,388.052771260138,-0.37151999999999996,0.0058791
Slc16a11,126.230658194097,261.634649106467,-0.81843,0.025603
Zfp62,275.113876565604,399.523844102696,-0.41993,0.014208
Mup-ps14,1.43295089887848,18.7819088491587,-1.8307,7.2894e-4
3110082I17Rik,18.896667799844,75.0749274052786,-1.4790999999999999,6.0052e-4
Ube2l3,285.091794964838,407.733226646421,-0.40586,0.0026889
Ier3,58.0480821823807,18.6856834160475,1.4979,4.077e-4
Zfp961,81.828186779974,159.430101088086,-0.81928,1.3844e-4
Garem,1156.74926008397,628.584563072155,0.95126,3.3533e-5
Shisa5,309.714588608495,537.663339229383,-0.67784,1.0388e-5
Tcerg1,248.264811665039,415.87972077144,-0.62758,4.5738e-5
Bcl2l11,589.251223808125,107.801626720185,2.4365,4.5008e-26
Gbe1,2337.13334829667,1878.80560307531,0.41063000000000005,0.034327
Tmc4,141.241998934981,79.7405549610543,0.86954,0.006039
Spata2l,247.999875360668,393.150196429209,-0.5464100000000001,2.0825e-4
Ces3a,2538.83865225835,21270.3708708021,-2.2592,3.5542e-7
Ckb,87.5840975121969,173.716816710881,-0.84817,1.3507e-5
Usp14,518.918737250961,673.510924952896,-0.26959999999999995,0.026631
Nudt1,76.4279634700161,217.627014177298,-1.3333,7.5621e-10
Gm14097,135.999747870893,19.6030050159163,2.4602,1.1709e-9
Tsn,569.638414901034,840.992947145319,-0.45374000000000003,6.424e-5
Gbp6,62.4388398466994,720.192718789722,-2.4116999999999997,4.1869e-7
Rpl13a,10720.4380731443,7111.95382275682,0.68436,4.9586e-6
Fam179b,458.441566739334,332.454335884447,0.55629,0.0065911
Ndufa7,1641.19253025234,1145.18343143941,0.61168,1.9038e-4
Krt18,1399.80482564948,2549.18730306092,-0.75064,1.3862e-9
Wdr5b,7.13751990843747,38.6265374429571,-1.8178999999999998,2.5726e-5
Mup17,0.673361821275459,519.907995087634,-6.2335,1.3621e-51
Gxylt1,661.946246533357,399.435624058877,0.81655,6.6774e-6
Pde9a,157.886556820145,416.745572953269,-1.2399,3.3219e-10
2900089D17Rik,30.6697212550374,7.80198839374649,1.639,0.0016374
Snrpa,218.432678609087,369.887150611267,-0.63913,7.0061e-5
Gak,1921.77582299947,1493.39235681758,0.46013000000000004,0.0047599
Irgm1,300.767450328348,1069.04447242759,-1.6804,5.7742e-25
Smarcal1,138.348862470579,280.597394538622,-0.87716,9.7376e-6
Enpp5,294.203159138658,457.959755085502,-0.51663,0.0024321
3010003L21Rik,18.4927659831266,1.24021469565908,2.2314000000000003,1.1749e-4
Bach1,1946.21259312784,699.301442945821,1.5510000000000002,8.505e-27
Cndp2,619.34492339874,857.507570571671,-0.36250000000000004,0.0017909
Asgr2,4203.66809260287,2918.34597077492,0.61763,5.1368e-4
Gbp8,40.7675983524043,89.116090206953,-0.9199,0.0040888
Arf4,1423.68900869266,1841.69492038653,-0.26751,0.0020574
Zbtb32,11.7971607129369,33.5305076878033,-1.1159999999999999,0.010134
Lcat,10821.4553632594,6154.96260812491,0.8993,4.7637e-8
Wdr19,33.9446253130417,66.692970666362,-0.7402500000000001,0.043019
Zfyve9,622.828321514232,398.446774294845,0.7338899999999999,4.6268e-5
Zbp1,25.2130555368167,166.908792484714,-2.3564,2.2465e-14
Itpr2,1523.50996680612,971.755593136434,0.73629,8.2966e-5
Mnt,467.503563395119,174.558230257115,1.4796,6.4643e-14
Col15a1,28.259062673903,212.933200817782,-2.5414,3.6158e-18
Gm15708,64.7462378357148,35.0493084755723,0.89479,0.043106
Slc15a5,11.5384789439542,50.3729180964407,-1.4358,0.0030208
Rprd2,718.007155750946,543.74156202829,0.49363999999999997,0.0077292
Dsg1c,765.491674250436,143.64938210438,2.4439,2.708e-40
Slc44a1,706.556635544038,1076.68034107011,-0.49319999999999997,7.2441e-4
Parp11,64.7601436415706,127.401253297006,-0.8201200000000001,8.4737e-4
Rpl29,4378.33345958998,3179.43608134584,0.55515,0.0012794
Sec13,590.861487342727,835.413054444624,-0.39035,0.0018764
Gm16039,189.457140768159,292.724480745014,-0.5101,0.0040751
Ugp2,6061.56355483524,4330.00152914679,0.57604,0.0025558
Gm16536,192.200775603377,118.330882644591,0.77571,0.0038552
Klhl25,308.114284084285,455.050465811538,-0.44418,0.004873
Lat2,40.0479953730294,17.8022947447903,1.0827,0.026676
Fktn,160.39224749545,266.712701663746,-0.60319,0.0027141
Cyp46a1,109.978069112354,35.5657908529896,1.5178,1.4041e-4
Gapdhs,35.1030154007286,91.4652228211438,-1.1617,4.8651e-5
Trak2,915.122549170388,496.379381503328,0.96833,3.9019e-9
Rin2,232.868818040389,364.930653477371,-0.52074,0.01395
Ptcd1,276.336937277088,188.979566048285,0.6332099999999999,0.0095939
Tmem143,500.606652866369,367.820119493312,0.53276,0.039166
Atp5g1,3042.66767224037,2579.05713395569,0.33632,0.048646
BC031181,699.255707797112,1010.27650434307,-0.42341000000000006,4.5161e-5
Ubl3,2071.98175244027,1151.574493934,0.93226,8.7906e-9
Slc7a2,28954.2434349768,12136.1983997553,1.3255000000000001,2.5464e-14
Fech,3543.29943724692,2764.11208229686,0.45165,0.038305
Atoh8,631.695244793323,418.387149497007,0.6638,0.03595
Hic2,73.0047120360657,28.6094390543472,1.2969000000000002,0.0011908
Apip,157.698800452417,250.213823714523,-0.54451,9.9711e-4
Rhbdl1,31.8332120686681,13.08390414981,1.1344,0.036634
Mkln1os,46.9813028054286,12.5437259538201,1.6531,5.6837e-4
Lcn12,3.73837557085113,17.843425260039,-1.2257,0.026441
Ndufa12,1009.60646471123,796.439248621075,0.43767999999999996,0.030186
Ankrd28,1119.70136583902,662.409063413503,0.84365,1.628e-6
Lmnb1,47.9533323728803,92.4659989147631,-0.76422,0.0091238
Cables2,755.582949327944,489.567473143986,0.71227,2.1835e-4
Fosl2,762.810311164949,261.065715736206,1.5348000000000002,5.7209e-7
Atp6v1e1,1714.78798684559,1226.03165580789,0.57765,3.3273e-4
Fgd6,1616.33482848146,1108.08282738522,0.63206,0.0027385
Phf14,480.40916872402,279.357032940148,0.85383,5.6821e-4
Wdr35,44.2929559638567,87.661766899526,-0.80181,0.0064654
Pcsk4,387.355411055694,182.615649790757,1.1347,2.3296e-5
Ephb4,760.375058425836,545.253651047931,0.57115,0.0016627
Fbrs,645.126683550669,512.915672613011,0.4245,0.042438
Gtdc1,135.5286249262,76.6800103217506,0.87381,0.0074229
E230016M11Rik,9.81196078277416,38.5637491821628,-1.4349999999999998,0.0012543
Lamtor2,701.807062846829,884.069763324127,-0.22837,0.021847
Rad51c,46.0384806971812,14.0044022381104,1.5509000000000002,3.9775e-4
Rabggtb,891.099977277523,592.539684761477,0.67662,1.5685e-4
Prex1,214.642384249471,315.245276180482,-0.4345,0.011738
43526,7166.42412674875,5313.55403523869,0.5261,0.0012533
Pdk4,2637.76910362532,334.966246292236,2.403,5.9703e-7
Wdr26,3156.95027119589,2625.04776620075,0.36371,0.025428
Camk2n1,2287.94313941093,1458.92657720136,0.73268,5.084e-4
Atp5a1,20094.6998270063,15277.7272944521,0.49115,0.0011467
Gm6493,35.803611807959,15.6845485984427,1.06178,0.043043
Focad,144.099672960997,231.565341570485,-0.55756000000000006,0.0050351
Rbm14,416.803467890533,276.546300977953,0.67911,8.5308e-4
Myo5b,444.399370154704,633.597413898459,-0.39581999999999995,0.017884
Aimp1,487.804550732462,381.627857754116,0.44750999999999996,0.032738
Stim2,540.568998775379,362.890366004335,0.66475,9.2898e-4
Katnb1,21.6414566058855,63.0335725234467,-1.2490999999999999,4.0146e-4
Ccr3,9.86585280789268,0.960637090959881,1.4847000000000001,0.02269
Nol6,298.248430993978,502.747667712541,-0.6381,1.2066e-6
Pcgf6,297.504721119964,172.9462886697,0.85903,5.2474e-4
Cnot8,415.301900258255,658.06721037041,-0.55416,5.0212e-6
Hmox1,798.532795232179,349.941183815652,1.2293,3.8275e-6
Vps13a,1107.00112655353,351.128294921571,1.7254,2.284e-27
Zc3h8,140.649763644089,64.2351905331787,1.1725,1.0542e-5
Cdv3,2834.61969808843,2037.97037319431,0.56859,0.0016166
Pla2g12b,443.323260971673,795.302548800131,-0.73075,2.3539e-10
Nlrp6,4233.26088387624,3146.45927260418,0.51897,0.017352
Ppargc1b,239.288707883046,86.3589658937365,1.4835,2.6686e-7
Gm16565,20.2167337611623,2.22067340980137,2.0071,6.3306e-4
Cep104,330.914130576133,236.987844811189,0.57096,0.0088462
Cyp2c55,108.309389448999,208.533488572667,-0.7295400000000001,0.03702
Tspan33,85.8175932124439,267.312050923653,-1.4436,2.0021e-9
Ctsz,4154.86860677007,3226.39123350585,0.46040000000000003,0.0069792
Pcnxl4,112.220796679296,161.218444321179,-0.39915,0.044376
Ino80d,1013.06238656582,733.177052279104,0.55957,9.2119e-4
Dgkh,69.3613686804197,20.3423359084711,1.5595,6.9172e-4
Iigp1,1866.92097817023,5657.13077644056,-1.4018,1.0669e-8
Spcs3,790.636019216605,1415.81414050924,-0.7260800000000001,3.395e-9
Gpr97,74.1897596436059,136.04325982307,-0.6969000000000001,0.025386
Ropn1l,258.397574780208,164.61540575044,0.7182,0.027246
Acadm,8726.35922266273,5146.50761954366,0.84265,2.5541e-5
Acot12,3677.61814789276,2030.49605534471,0.93804,1.5393e-7
Slfn1,3.64959801206893,13.1634844481704,-1.0851,0.046216
AA415398,216.758898582892,107.864414980979,1.06639,1.3204e-5
Aasdhppt,344.165799264272,507.247331048501,-0.44431,0.0023733
Vav2,1239.99148385793,1006.08453942992,0.39823,0.026964
Cd74,885.014217982532,1486.35318442695,-0.59468,0.028509
Nek7,1502.60307976456,951.140923954805,0.75245,8.5955e-8
Mertk,763.318382964837,532.226228926956,0.60414,0.0084861
Ugt1a9,1266.70143322983,626.061810027993,1.04256,0.0016576
Slc25a51,3817.72755794137,2141.98428215059,0.89739,7.8566e-4
Rpl28,5009.15844648978,3428.81859034996,0.6411899999999999,3.3623e-6
Ggnbp2,2181.12329425367,1498.24276046303,0.63419,2.5257e-5
Mical3,554.624765734363,385.499977397827,0.6090599999999999,0.027015
Uba3,438.268523470713,574.792393079582,-0.28437,0.017799
Per3,756.185143266124,51.035441277739,3.8172,3.6442e-67
Tapbpl,243.995166790712,416.53846991526,-0.65344,5.9654e-6
Snai3,18.3018820854632,0.599789968352495,2.3635,5.2245e-5
Themis2,64.3834765721875,127.439354226638,-0.79874,0.010158
Colec12,837.315284869253,1017.96315332527,-0.17833999999999997,0.047006
Serpinb6a,312.386479422446,216.419979655443,0.61171,0.013862
Ulk1,2231.50018754317,1674.28882612331,0.50442,0.033181
Zfp334,82.7443512473336,42.1082386841893,0.97356,0.01081
Akap8l,931.382547121446,580.345899291783,0.77174,3.8409e-6
Rtn4ip1,157.550453076471,445.963790574906,-1.3649,9.4582e-20
Stk40,1137.55435207187,809.237724939379,0.57345,0.039374
Yaf2,411.205286962684,224.583062232524,0.93918,3.1857e-4
Abcc2,24026.0910177933,12700.9996215918,0.99519,5.464e-7
Sh3gl1,322.188238511264,424.419891704552,-0.29018,0.025532
Tor3a,96.7366022795515,148.156491722545,-0.48852000000000007,0.027986
2610528J11Rik,52.0905091151948,171.363799963514,-1.5312999999999999,8.4303e-12
Foxj3,416.771710128874,327.590638999662,0.44057999999999997,0.045005
Rbm7,840.136341759852,595.746500333841,0.58927,7.9037e-4
Gm1966,27.3542537906343,69.8122824682544,-1.1211,4.4766e-4
Ttc36,9409.82443100538,7464.9675597842,0.43128999999999995,0.0018271
Abat,4852.76562404558,8448.11434956996,-0.68642,1.8967e-8
Jmy,1285.13815031147,624.824487627262,1.1149,5.9381e-9
Taf4a,487.201537205995,312.070814412878,0.73147,3.1467e-5
Rpl26,3540.05446486606,2703.8291912153,0.48417,0.0020711
H2-Ob,2.62877686302859,22.8840662916996,-2.004,4.76e-5
Fzd4,853.097327628611,262.083393963088,1.7563000000000002,9.2663e-21
Ndufv2,1733.67190434351,1425.06171230704,0.37892000000000003,0.048646
Il1rap,1538.24896237332,2204.527425554,-0.40844,0.001382
Mcu,259.814068965603,540.925909310267,-0.9305,1.1132e-8
Vtcn1,5.81235310014086,27.2209435311162,-1.4804,0.0027165
Leprotl1,260.190159574057,410.597152418481,-0.53789,9.6108e-4
N4bp2l2,520.534101390472,849.627912925346,-0.58956,1.8222e-4
Tarsl2,386.370294947916,232.905655894645,0.80987,1.6321e-4
Nfkbia,1054.43834165248,551.715159648314,0.9979899999999999,7.4248e-5
Slc2a2,6115.5673666016,3675.93974607525,0.80948,6.9463e-4
Serpinb9,76.7240809944275,230.154141741271,-1.3891,1.3759e-8
Nr0b2,435.518968280919,937.682063337458,-0.9032000000000001,0.0034829
B3gat3,507.623637454365,790.481735000936,-0.52353,2.4422e-4
Recql4,17.9836305800062,54.9090398873891,-1.2311999999999999,0.0022322
Eprs,2003.74576880229,2652.49559758594,-0.29843,0.0039813
Laptm5,295.612003707724,449.052072006559,-0.48064000000000007,0.01348
1110038B12Rik,243.672391786792,155.915715429344,0.72769,0.0022104
Vac14,537.804049143955,362.170214075852,0.65748,0.0049498
Pde4b,219.8505700137,365.536108653414,-0.5816,0.032169
Capn3,14.011257442983,42.131089892988,-1.2151999999999998,0.003368
Wnt5b,188.884154208494,107.207051313291,0.861,0.016067
Adh6-ps1,71.6599615491781,482.597129747738,-1.8340999999999998,1.8922e-4
Ipo7,2325.70092196258,1550.46796834433,0.6772,2.7971e-6
Ptp4a1,3165.0902467533,1268.27166878477,1.3676000000000001,2.002e-9
RP24-300D7.1,128.664269618358,83.1971281626784,0.69463,0.038988
Fxyd7,56.0844389654378,5.80177657257634,2.6516,5.2462e-9
Pomk,40.4334676433591,142.866184916591,-1.6120999999999999,6.5428e-11
Svip,196.862966629641,357.914598051399,-0.73626,1.3483e-5
Zfp36l2,2637.3462438307,651.246617155546,2.0705999999999998,8.3666e-37
Mlkl,42.3914330279118,112.046795380991,-1.1997,1.0646e-5
Slc25a20,2660.82054848317,1783.87258673286,0.6561899999999999,0.012914
Mettl15,20.2839545663799,61.0284949942971,-1.246,0.0013153
Slc40a1,3746.93518956753,2793.85464732175,0.51416,0.017251
Mup-ps13,29.7382547308809,103.222832097256,-1.4254,1.9243e-4
Atg2b,1275.32676522308,925.38032609523,0.55407,0.010446
Mocos,817.244013234219,1365.59446047765,-0.62398,5.0917e-6
Anapc16,576.75890256299,403.875483609596,0.6011799999999999,0.015512
Ttc33,134.39236841611,223.173992331303,-0.5990800000000001,0.0030116
Cx3cr1,2.36754479159126,18.3040231576685,-1.7721,6.1679e-4
Irgm2,339.282696970093,1204.98382210322,-1.6042999999999998,6.1084e-10
Tgtp1,9.37317355342759,67.0824811082738,-2.0246999999999997,1.0947e-5
Nr4a3,58.7081155059709,4.56106612062262,2.7554000000000003,3.8295e-8
Gsn,178.749753409509,328.425397460458,-0.6811900000000001,0.047539
Sort1,144.040680290624,549.100432398426,-1.7648,3.3658e-22
Osbp2,19.0044517290465,43.190633149196,-0.8897200000000001,0.025256
Taldo1,1521.93911153709,1903.58089311865,-0.21666,0.044616
Rccd1,27.6611498330349,68.4681489965523,-1.0554999999999999,0.001878
Plekhg3,1743.84647584901,694.663981318214,1.3943,3.3941e-14
Hist1h4i,20.7150908480177,51.1546648224643,-1.0324,0.0045294
Aasdh,169.369170583317,314.265460125449,-0.76875,5.1622e-7
Higd1a,629.692677104488,826.964600393068,-0.28622000000000003,0.0071376
Zbtb42,188.279743664534,75.3006035553685,1.3454000000000002,3.1135e-6
2510049J12Rik,151.851561616889,300.72969798138,-0.85697,3.491e-7
Rngtt,120.467338471524,198.862136123487,-0.59072,0.0039598
Fam60a,68.240414428851,29.9697219045054,1.1526,0.0054315
Flot2,1157.59468521078,799.880507116232,0.61727,0.011499
Maff,595.17078554654,58.8714544550639,3.0365,5.7297e-18
Smarce1,360.995563295399,602.010160122267,-0.61834,2.948e-5
Xylb,4767.02235752986,2641.64147057383,0.9305599999999999,2.0753e-6
Ipp,158.116030605441,247.079152096099,-0.51901,0.0055673
Wbp1l,9328.83389098391,5825.0728266375,0.7708699999999999,6.4221e-8
Lyz2,932.94368424813,1433.58895872987,-0.50626,4.8092e-4
Ttc7b,498.570931043899,268.851921845706,0.9478599999999999,0.0011224
Abcf3,663.619449251382,856.62378630203,-0.26114000000000004,0.030316
Raf1,2160.29031024802,1635.79130535699,0.49331,0.024107
Enox2,161.326264322061,233.811546921222,-0.41197000000000006,0.036421
Btrc,211.127228009216,314.238963541257,-0.44872,0.032615
Mtif2,421.012388694459,620.890322539778,-0.44194,0.0073278
Ufm1,588.392412915253,919.090749030929,-0.53334,7.3101e-6
Aifm2,666.207663999046,450.224823111482,0.6463099999999999,0.019247
Tbl3,199.785310391868,356.302711511832,-0.70075,2.351e-4
Pak1ip1,653.473935471181,499.658110900454,0.48157000000000005,0.024039
Tmem147,648.374929887096,1119.9241481536,-0.66923,5.1976e-6
Rwdd3,71.0353911884567,144.243902463426,-0.84184,0.0026317
Fgd4,370.96409922586,498.901235215526,-0.31553,0.025009
Nqo1,312.046670558252,133.646486876166,1.2741,7.9484e-9
Ccnj,41.141715078988,91.1584240559611,-0.9711,2.2011e-4
Olfr1442,9.51584313732831,1.4407077582925,1.4280000000000002,0.030229
Dgat2,13413.1073082439,8354.04705948781,0.77177,2.4649e-6
Atad2,156.939788239192,99.8878143190145,0.7159099999999999,0.02849
Vwa3b,38.1464724370845,4.98068040581874,2.3516,8.8601e-7
D130017N08Rik,11.1561340825256,29.3266164450618,-1.0305,0.016433
Spry1,165.124210032835,93.4190345177581,0.8701099999999999,0.0038657
Itga10,55.8529918227548,29.8468261150539,0.9113,0.044079
Bmper,90.3873020031991,17.9614553415111,1.7914,8.8604e-4
Usp25,822.802784928217,646.387602268807,0.44242000000000004,0.043918
Baz1b,2261.77951928057,1424.57116413704,0.75737,1.6479e-6
Srek1ip1,113.045056178972,262.46042727127,-1.0739999999999998,1.0377e-8
Rnf19b,861.215347358083,487.071500226203,0.90294,3.7682e-6
Homer1,486.651838356131,279.893528953626,0.88135,3.8655e-6
Vsig4,489.782100199055,806.360059860622,-0.58174,0.012047
Sirt2,1128.69878373136,899.377223566539,0.42335999999999996,0.025978
Tmem100,49.3749280104266,19.0611376003787,1.1525,0.041678
Snhg5,133.776026190234,51.3512836897075,1.4109,7.0163e-8
Hjurp,1493.87694525819,2120.75868688426,-0.39878,3.3999e-4
Ddx5,13725.5203701635,9303.77949873776,0.65622,2.8593e-8
Tma7,560.786309441264,805.472271098665,-0.41274,8.5758e-4
Dgkd,784.436556121974,469.014481986262,0.82674,2.9349e-6
Ror1,31.1788565774682,79.3739975206936,-1.1193,4.0305e-4
P2ry2,382.491799893894,230.736303365228,0.80372999999999994,0.0027767
1700037C18Rik,36.4579671377796,9.68178320693827,1.6772,2.3955e-4
Ewsr1,1554.41113387246,2034.17997698442,-0.28224000000000005,0.014326
Itgb2l,43.2023637878338,91.9622874767064,-0.89249,0.0025809
2410089E03Rik,282.548668534104,166.535284518443,0.84395,5.4233e-5
Slc17a8,453.657687026977,129.955854777507,1.7596,4.5658e-8
Itga4,185.869663037088,93.5600627108443,0.99614,0.0077269
Nit2,1328.36273909346,2403.80859861486,-0.74329,1.6319e-10
Prkdc,132.770506936611,267.001029109601,-0.85243,1.6296e-4
Otud1,211.903850261232,125.294835931198,0.82623,0.004896
Nbas,371.860680418077,613.607387159889,-0.6012500000000001,2.3736e-4
Gal,23.6476363445457,2.54088577345467,1.7701,0.0043633
Dpp7,226.261989925533,320.000913157535,-0.38595,0.010306
Ak4,3574.16912523921,969.263090512714,1.9014,8.722e-17
Rabac1,1488.02681972043,975.058596025609,0.69565,9.7141e-4
Ndrg3,560.744592104386,341.987681423212,0.80026,2.8203e-5
Rexo2,707.842057929051,1067.49524385189,-0.47858,5.2782e-4
Gls,258.228247273006,145.062317898046,0.88446,0.0018951
Fhod3,47.2635144029495,23.0850551106277,0.98163,0.046717
Pofut1,308.248725452651,439.069741218549,-0.39949999999999997,0.002825
Arhgef12,6398.63677467031,4669.85901318228,0.54774,0.0014516
Ppp1r3c,195.296728091151,1915.48927291857,-2.9998,1.1686e-36
Adcy6,1354.86978183233,524.980235860066,1.4127,1.6203e-9
Pfkfb2,588.49533799518,366.180764732535,0.76189,0.0018744
Pptc7,749.919094870758,404.783808307583,0.92108,0.010401
Nme6,85.674346320372507,213.243387959846,-1.1623999999999999,2.1706e-9
Pdilt,38.6669632225717,127.717489672517,-1.4204999999999999,3.3533e-5
Mast4,75.1269038791182,122.725333583343,-0.56074,0.033398
